"credit_card_number","gender","occupation","transaction_hour","total_transactions","total_spent","average_transaction_value","fraud_transactions"
"6526777409109795","M","Site engineer","6","25","2322.0099999999993","92.88039999999997","0"
"4379260813815979609","M","Barista","6","38","2114.17","55.63605263157895","0"
"4683638447911","M","Broadcast presenter","7","65","5705.67","87.77953846153846","0"
"379897244598068","M","Stage manager","7","48","2301.34","47.944583333333334","0"
"377264520876399","F","Lawyer","7","22","1303.4599999999998","59.24818181818181","0"
"4390966588600992777","M","Advertising copywriter","7","55","4138.76","75.25018181818182","1"
"4859525594182537","F","Psychotherapist, child","7","25","1481.27","59.2508","0"
"6011917798331152","M","Scientific laboratory technician","7","40","2424.13","60.60325","0"
"3595111028444131","M","Television floor manager","7","23","1700.9099999999999","73.95260869565217","0"
"370818583810103","M","General practice doctor","7","21","1473.9399999999998","70.18761904761904","0"
"3514865930894695","M","Naval architect","7","75","5655.280000000001","75.40373333333334","0"
"4560004149983868183","F","Museum/gallery exhibitions officer","7","55","7007.48","127.40872727272726","1"
"4158945090781624","M","Scientist, marine","7","55","3360.12","61.093090909090904","0"
"4956828990005111019","M","Operational researcher","7","69","3488.64","50.559999999999995","0"
"213191402330021","M","Accountant, chartered public finance","8","31","1795.3899999999999","57.9158064516129","0"
"561942763351","F","Prison officer","8","36","4458.5","123.84722222222223","0"
"36485887555770","M","Facilities manager","8","34","1463.7299999999998","43.05088235294117","0"
"4745996322265","F","Psychologist, forensic","8","47","2312.14","49.19446808510638","0"
"3524574586339330","F","Librarian, public","8","40","4040.3600000000006","101.00900000000001","0"
"4079773899158","M","Cartographer","8","96","6475.26","67.450625","0"
"375848982312810","M","Web designer","9","68","5425.36","79.78470588235294","0"
"6538441737335434","F","Energy manager","9","51","2580.46","50.59725490196079","0"
"3506042666828517","F","Fine artist","9","56","3754.96","67.05285714285715","0"
"4861310130652566408","F","Surveyor, rural practice","9","57","6660.24","116.84631578947368","0"
"4969856774088583","F","Advertising account planner","9","50","2525.81","50.5162","0"
"6550399784335736","M","Quantity surveyor","9","25","1537.7900000000002","61.51160000000001","0"
"38052002992326","F","Building surveyor","9","49","2862.88","58.42612244897959","0"
"4505383113689","F","Quantity surveyor","9","51","2932.02","57.49058823529412","0"
"568279015842","M","Television floor manager","9","52","4187.139999999999","80.52192307692306","0"
"5130484058948421","M","Museum/gallery conservator","9","51","4114.759999999999","80.68156862745097","0"
"4128730454058057622","F","Engineer, production","10","86","5926.82","68.91651162790697","0"
"3524574586339330","F","Librarian, public","10","35","4478.59","127.95971428571428","0"
"4045036286570100739","F","Product manager","10","58","4592.299999999999","79.17758620689654","0"
"4587657402165341815","F","Psychotherapist, child","10","52","2842.0200000000004","54.65423076923078","0"
"4874017206859125","F","Planning and development surveyor","10","40","4402.22","110.05550000000001","0"
"3534330126107879","M","Chartered loss adjuster","10","79","6440.69","81.52772151898733","0"
"4102003771126577611","M","Probation officer","10","37","2071.63","55.99","0"
"3577578023716568","F","Engineer, biomedical","10","61","6612.55","108.40245901639345","0"
"38588538868506","F","Lexicographer","10","56","3914.7899999999995","69.90696428571428","0"
"4070511711385545","F","Engineer, mining","10","45","2447.9900000000002","54.399777777777786","0"
"5130484058948421","M","Museum/gallery conservator","10","37","3129.1","84.57027027027027","0"
"3530503964418806","M","Chemical engineer","11","26","1609.5100000000002","61.90423076923078","0"
"639023984367","F","Chief Executive Officer","11","54","4027.2099999999996","74.57796296296296","0"
"4181833256558613886","F","Surveyor, land/geomatics","11","53","3645.9599999999996","68.79169811320754","0"
"676372984911","F","Tourism officer","11","75","4932.02","65.76026666666667","0"
"639077309909","M","Engineer, electronics","11","20","914.0000000000001","45.7","0"
"3521815216091574","M","Mental health nurse","11","45","3679.81","81.77355555555556","0"
"30143713661454","M","Embryologist, clinical","11","45","2502.2999999999997","55.60666666666666","0"
"3527536963490470","F","Social researcher","11","57","4549.77","79.82052631578948","1"
"6506982560413523","F","Surgeon","11","21","2140.67","101.93666666666667","0"
"4191109180926792","F","Farm manager","11","34","4223.42","124.21823529411765","0"
"4935858973307492","M","Film/video editor","11","42","3775.49","89.89261904761904","0"
"2576709887791552","M","Chartered public finance accountant","11","90","5249.85","58.33166666666667","0"
"4610050989831291","M","Garment/textile technologist","11","53","4881.72","92.1079245283019","0"
"30029052116970","M","Metallurgist","11","61","3501.8599999999997","57.40754098360655","0"
"213180742685905","F","Therapist, occupational","11","73","7397.2300000000005","101.33191780821919","0"
"4079773899158","M","Cartographer","11","88","8728.449999999999","99.1869318181818","0"
"3501942333500073","F","Counselling psychologist","11","22","1194.4999999999998","54.29545454545453","0"
"676195318214","F","Editor, film/video","11","53","3245.6299999999997","61.23830188679245","0"
"4839043708100390","F","Geochemist","12","70","5088.59","72.69414285714286","0"
"2450829271795901","M","Hydrographic surveyor","12","63","3417.79","54.25063492063492","0"
"3519607465576254","F","Scientist, audiological","12","61","3384.9","55.49016393442623","1"
"4922710831011201","F","Public affairs consultant","12","47","2422.3","51.53829787234043","0"
"30230540139182","M","Orthoptist","12","73","7271.82","99.61397260273972","1"
"573283817795","F","Surveyor, hydrographic","12","20","568.53","28.426499999999997","0"
"30501624614310","F","Magazine features editor","12","111","4570.740000000001","41.17783783783784","0"
"377993105397617","M","Mining engineer","12","114","6509.960000000001","57.10491228070176","0"
"38530489946071","F","Animal technologist","12","110","7253.759999999999","65.94327272727273","0"
"4128027264554082","M","Barrister's clerk","12","71","4427.570000000001","62.36014084507043","1"
"379897244598068","M","Stage manager","12","36","1593.6699999999996","44.2686111111111","0"
"374656033243756","M","Mudlogger","12","114","5007.31","43.92377192982457","0"
"30408301059761","M","Occupational hygienist","12","31","1211.21","39.071290322580644","0"
"4311368326621416041","M","Community arts worker","12","32","1256.6799999999998","39.271249999999995","0"
"3523843138706408","F","Drilling engineer","12","122","4196.36","34.39639344262295","0"
"561942763351","F","Prison officer","13","96","6574.39","68.48322916666667","0"
"4128730454058057622","F","Engineer, production","13","85","5249.35","61.75705882352942","0"
"3583793405872580","F","Amenity horticulturist","13","98","8898.81","90.80418367346938","0"
"630471368021","M","Designer, interior/spatial","13","25","3517.9700000000003","140.71880000000002","0"
"30248898834493","M","Chief Operating Officer","13","52","2957.8199999999997","56.88115384615384","0"
"4560004149983868183","F","Museum/gallery exhibitions officer","13","85","6811.07","80.13023529411764","0"
"4355790796238264643","M","Exhibition designer","13","65","2224.54","34.22369230769231","0"
"4170689372027579","M","Media buyer","13","146","7805.780000000001","53.46424657534247","0"
"3559723917628303","M","Outdoor activities/education manager","13","42","4388.5","104.48809523809524","0"
"4427805710168","F","Licensed conveyancer","13","99","2419.7299999999996","24.44171717171717","0"
"3527063666782582","F","Colour technologist","13","22","1291.91","58.72318181818182","0"
"3502377050801561","F","Scientist, biomedical","13","45","2257.8","50.17333333333334","0"
"4509142395811241","F","Engineer, technical sales","14","89","3988.0699999999997","44.809775280898876","0"
"5152054598359927","M","Biomedical scientist","14","91","4965.499999999999","54.56593406593406","0"
"3513618443244549","F","Financial adviser","14","81","3971.1800000000003","49.02691358024692","0"
"345389171551808","M","Financial trader","14","141","5802.759999999999","41.15432624113475","0"
"180067151859700","F","Teacher, secondary school","14","78","6510.15","83.46346153846153","0"
"3597926034019603","M","Furniture conservator/restorer","14","58","3947.1","68.05344827586207","0"
"584673555952","F","Make","14","77","3257.76","42.30857142857143","0"
"3500969075198072","M","Clothing/textile technologist","14","145","13764.010000000002","94.92420689655174","0"
"30033162392091","M","Metallurgist","14","38","4775.45","125.66973684210525","0"
"346243940647414","M","Audiological scientist","14","22","803.13","36.50590909090909","0"
"3523898249167098","M","Therapist, drama","14","118","9973.6","84.52203389830508","0"
"375248307838179","M","Accounting technician","14","102","4460.280000000001","43.72823529411765","0"
"3519232971341141","M","Mental health nurse","14","54","2404.91","44.535370370370366","0"
"36078114201167","M","Facilities manager","14","83","3556.0","42.8433734939759","0"
"4792627764422477317","F","Chief Executive Officer","14","158","10999.980000000001","69.62012658227849","0"
"4158945090781624","M","Scientist, marine","14","114","6012.66","52.74263157894737","0"
"3560318482131952","M","Librarian, academic","14","83","3745.6900000000005","45.128795180722896","0"
"3512365128314616","M","Land/geomatics surveyor","14","132","5124.050000000001","38.818560606060615","0"
"4767265376804500","F","Transport planner","14","16","977.88","61.1175","0"
"213124978348176","M","Mechanical engineer","15","64","3169.79","49.52796875","0"
"373905417449658","F","Phytotherapist","15","159","13440.890000000001","84.5338993710692","0"
"676245600876","F","Historic buildings inspector/conservation officer","15","34","3112.1","91.53235294117647","1"
"4661996144291811856","F","Operations geologist","15","49","2608.1","53.22653061224489","0"
"4514242065619750","F","Pilot, airline","15","122","8292.0","67.9672131147541","0"
"340951438290556","F","Records manager","15","88","5380.4800000000005","61.14181818181819","0"
"4810839835482794272","F","Production manager","15","125","4743.44","37.94752","0"
"30143535920989","F","Engineer, control and instrumentation","15","72","3167.0700000000006","43.987083333333345","0"
"577588686219","M","Public relations account executive","15","88","6193.0599999999995","70.37568181818182","0"
"4736845434667908128","F","Surveyor, land/geomatics","15","78","4279.45","54.86474358974359","0"
"4761403817546679245","F","Psychiatric nurse","15","98","4797.1900000000005","48.950918367346944","0"
"3566373869538620","M","Public relations account executive","16","21","782.31","37.25285714285714","0"
"4956828990005111019","M","Operational researcher","16","136","8565.18","62.97926470588236","0"
"4651007077623147","F","Video editor","16","44","2360.4","53.64545454545455","0"
"676372984911","F","Tourism officer","16","158","12034.749999999998","76.16930379746834","0"
"375248307838179","M","Accounting technician","16","94","4666.969999999999","49.648617021276586","0"
"4128730454058057622","F","Engineer, production","16","93","4193.589999999999","45.092365591397844","0"
"5456776410929288","F","Patent attorney","16","72","3099.47","43.04819444444444","0"
"3501942333500073","F","Counselling psychologist","16","138","4937.98","35.78246376811594","0"
"630423337322","F","Special educational needs teacher","17","183","5930.05","32.40464480874317","0"
"502049568400","M","Health service manager","17","34","1809.02","53.20647058823529","0"
